#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_degT,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_mi,TIDE_ft
2012,9,14,5,50,215,7.3,8.3,0.96,10.0,4.43,,1023.8,18.4,16.6,18.4,,
2012,9,14,6,50,215,6.8,8.0,1.07,10.0,4.58,,1023.6,18.4,16.7,18.4,,
2012,9,14,7,50,221,6.4,7.5,1.08,5.0,4.43,,1023.5,18.4,16.9,18.4,,
2012,9,14,8,50,220,6.2,7.3,0.97,4.76,4.32,,1023.4,18.3,17.0,18.3,,
2012,9,14,9,50,211,6.1,7.1,0.96,4.76,4.36,,1023.2,18.3,17.1,18.3,,
2012,9,14,10,50,214,5.9,6.9,0.91,4.76,4.25,,1023.3,18.3,17.2,18.3,,
2012,9,14,11,50,216,5.8,6.8,0.83,5.0,4.15,,1023.1,18.4,17.3,18.4,,
2012,9,14,12,50,228,5.6,6.3,0.91,4.76,4.21,,1022.9,18.4,17.2,18.4,,
2012,9,14,13,50,223,5.2,6.2,0.88,4.76,4.26,,1022.8,18.4,17.1,18.4,,
2012,9,14,14,50,213,4.7,5.5,0.82,4.55,4.3,,1022.8,18.3,17.0,18.3,,
2012,9,14,15,50,193,5.3,6.6,0.9,4.76,4.4,,1022.4,18.4,17.0,18.4,,
2012,9,14,16,50,197,5.3,6.0,0.79,4.55,4.34,,1022.0,18.5,17.1,18.5,,
2012,9,14,17,50,194,5.4,6.1,0.76,8.33,4.33,,1021.6,18.6,17.3,18.6,,
2012,9,14,18,50,190,5.4,6.4,0.78,8.33,4.34,,1021.3,18.7,17.4,18.7,,
2012,9,14,19,50,188,6.4,7.5,0.83,7.69,4.27,,1021.0,18.8,17.4,18.8,,
2012,9,14,20,50,180,6.6,8.1,0.85,4.17,4.13,,1020.6,18.8,17.4,18.8,,
2012,9,14,21,50,181,7.2,8.3,0.88,4.17,3.93,,1020.3,18.9,17.4,18.9,,
2012,9,14,22,50,183,7.2,8.4,0.9,4.35,3.86,,1019.9,18.8,17.2,18.8,,
2012,9,14,23,50,188,7.2,8.1,0.84,4.17,3.79,,1019.6,19.0,17.4,19.0,,
2012,9,15,0,50,189,7.1,8.0,0.92,4.55,3.93,,1019.0,19.0,17.8,19.0,,
2012,9,15,1,50,187,7.6,8.7,0.98,4.76,4.07,,1018.6,19.0,17.9,19.0,,
2012,9,15,2,50,184,7.7,9.3,1.04,4.76,4.14,,1018.3,19.0,17.9,19.0,,
2012,9,15,3,50,190,7.6,8.8,1.03,4.76,4.25,,1018.1,19.0,17.7,19.0,,
2012,9,15,4,50,199,7.8,9.3,1.02,5.26,4.33,,1018.1,19.0,17.6,19.0,,
2012,9,15,5,50,201,8.0,9.4,1.09,5.0,4.38,,1017.5,19.1,17.5,19.1,,
2012,9,15,6,50,200,7.2,8.7,1.06,5.0,4.32,,1016.6,18.9,17.4,18.9,,
2012,9,15,7,50,211,7.9,9.9,1.13,4.76,4.38,,1016.2,18.9,17.0,18.9,,
2012,9,15,8,50,194,7.3,8.6,1.24,5.0,4.44,,1015.4,18.7,16.9,18.7,,
2012,9,15,9,50,203,7.8,8.9,1.12,5.0,4.44,,1015.4,18.6,16.8,18.6,,
2012,9,15,10,50,227,7.7,9.5,1.15,5.0,4.3,,1015.5,18.6,16.9,18.6,,
2012,9,15,11,50,223,6.5,7.4,1.05,5.0,4.11,,1015.3,18.4,16.9,18.4,,
2012,9,15,12,50,211,6.0,7.1,0.97,5.0,4.19,,1015.1,18.3,17.0,18.3,,
2012,9,15,13,50,217,6.5,7.7,0.94,5.0,4.2,,1014.7,18.4,17.0,18.4,,
2012,9,15,14,50,259,6.4,7.8,1.03,4.55,4.08,,1014.5,17.9,17.0,17.9,,
2012,9,15,15,50,270,5.5,6.5,0.91,4.55,4.16,,1014.3,17.7,17.0,17.7,,
2012,9,15,16,50,280,3.8,4.8,0.84,4.55,4.12,,1013.8,17.6,17.0,17.6,,
2012,9,15,17,50,292,5.6,7.2,0.77,4.55,4.16,,1013.7,17.0,17.1,16.9,,
2012,9,15,18,50,261,3.1,3.6,0.83,4.55,4.2,,1013.3,17.9,17.5,17.9,,
2012,9,15,19,50,258,4.7,5.4,0.86,3.85,4.22,,1012.9,18.3,17.6,18.2,,
2012,9,15,20,50,274,4.3,5.0,0.84,4.35,4.38,,1013.0,18.6,17.7,17.6,,
2012,9,15,21,50,284,4.9,5.7,0.77,7.14,4.51,,1013.3,18.7,17.7,16.8,,
2012,9,15,22,50,333,10.1,11.6,0.79,7.14,4.0,,1013.5,18.3,17.6,12.9,,
2012,9,15,23,50,345,9.3,11.2,0.95,3.57,3.73,,1014.5,17.6,17.4,11.5,,
2012,9,16,0,50,336,9.0,10.6,1.03,4.0,4.06,,1014.9,17.3,17.2,9.7,,
2012,9,16,1,50,334,8.4,9.6,1.1,16.0,4.3,,1015.2,17.0,17.2,9.7,,
2012,9,16,2,50,340,8.3,9.8,1.09,4.76,4.36,,1015.5,16.7,17.2,9.7,,
2012,9,16,3,50,332,7.8,9.2,1.24,16.0,4.99,,1015.1,16.4,17.1,8.9,,
2012,9,16,4,50,330,6.6,8.1,1.09,14.81,4.96,,1015.3,16.2,17.0,9.1,,
2012,9,16,5,50,333,7.0,8.3,0.97,14.81,4.33,,1015.1,15.9,16.9,8.3,,
2012,9,16,6,50,328,6.7,8.1,0.93,16.0,4.62,,1014.9,15.7,16.8,8.4,,
2012,9,16,7,50,323,7.4,8.9,1.02,16.0,4.73,,1015.0,15.5,16.7,9.2,,
2012,9,16,8,50,334,9.3,11.1,1.19,14.81,4.83,,1014.9,15.1,16.5,7.4,,
2012,9,16,9,50,331,7.2,8.6,1.25,14.81,5.08,,1015.4,14.7,16.4,7.9,,
2012,9,16,10,50,328,6.3,7.8,1.15,14.81,5.06,,1015.9,14.6,16.3,8.4,,
2012,9,16,11,50,330,7.7,9.0,1.39,14.81,5.17,,1016.2,13.9,16.3,7.3,,
2012,9,16,12,50,335,7.4,9.0,1.41,13.79,4.95,,1016.4,13.4,16.3,6.9,,
2012,9,16,13,50,335,7.9,9.6,1.42,13.79,5.49,,1016.3,13.0,16.6,6.4,,
2012,9,16,14,50,329,7.5,8.9,1.62,13.79,5.72,,1016.2,12.9,16.6,4.3,,
2012,9,16,15,50,317,6.6,8.9,1.66,12.9,5.67,,1015.9,12.9,16.6,4.2,,
2012,9,16,16,50,292,6.2,8.3,1.64,13.79,6.03,,1015.9,13.1,16.7,5.1,,
2012,9,16,17,50,282,6.8,8.1,1.48,14.81,5.87,,1015.3,13.2,16.6,5.8,,
2012,9,16,18,50,270,6.7,8.5,1.31,13.79,5.92,,1015.1,13.7,16.5,6.7,,
2012,9,16,19,50,272,6.0,7.3,1.31,12.9,6.45,,1014.9,14.3,16.3,5.7,,
2012,9,16,20,50,265,5.6,6.9,1.11,14.81,6.47,,1014.8,14.8,16.2,6.4,,
2012,9,16,21,50,263,4.4,5.7,1.11,13.79,6.62,,1014.9,15.4,16.1,5.9,,
2012,9,16,22,50,262,5.1,6.3,1.04,13.79,7.19,,1014.9,15.9,15.9,7.4,,
2012,9,16,23,50,284,3.7,4.7,1.12,14.81,6.99,,1015.3,16.5,15.9,8.7,,
2012,9,17,0,50,283,5.9,7.2,0.99,13.79,5.77,,1015.4,17.0,15.8,8.8,,
2012,9,17,1,50,292,4.6,5.6,1.13,13.79,6.73,,1015.7,16.8,15.8,9.6,,
2012,9,17,2,50,310,3.4,4.2,1.17,12.9,7.11,,1015.8,16.4,15.9,11.3,,
2012,9,17,3,50,339,2.7,3.4,1.34,12.12,7.55,,1015.9,16.0,16.0,12.6,,
2012,9,17,4,50,360,5.2,6.3,1.3,13.79,7.57,,1016.1,15.8,16.0,8.9,,
2012,9,17,5,50,355,3.8,4.5,1.21,12.9,7.17,,1016.4,15.7,15.8,7.3,,
2012,9,17,6,50,354,3.4,4.0,1.2,12.9,7.36,,1016.7,15.4,15.8,7.1,,
2012,9,17,7,50,2,2.3,2.9,0.97,11.43,6.87,,1016.8,15.0,15.8,7.4,,
2012,9,17,8,50,5,3.0,3.8,1.19,12.12,8.05,,1017.0,15.0,15.9,6.7,,
2012,9,17,9,50,349,2.7,3.4,0.99,13.79,8.09,,1017.6,15.0,15.9,5.9,,
2012,9,17,10,50,323,2.4,3.1,0.89,13.79,7.19,,1018.2,15.0,15.9,4.8,,
2012,9,17,11,50,333,2.1,2.7,0.9,13.79,7.2,,1018.4,14.9,15.9,5.7,,
2012,9,17,12,50,358,1.9,2.4,0.7,12.9,6.32,,1018.7,14.8,15.9,6.2,,
2012,9,17,13,50,10,0.7,1.2,0.7,12.9,6.91,,1018.8,14.9,16.1,6.3,,
2012,9,17,14,50,40,0.3,0.8,0.63,11.43,7.19,,1018.8,15.2,16.5,6.1,,
2012,9,17,15,50,108,1.6,2.4,0.73,12.12,8.42,,1018.5,15.1,16.8,6.6,,
2012,9,17,16,50,116,1.6,2.3,0.85,11.43,8.75,,1018.2,15.2,17.0,7.3,,
2012,9,17,17,50,156,2.4,3.4,0.95,10.81,9.23,,1018.0,15.7,17.0,9.1,,
2012,9,17,18,50,153,3.7,4.5,0.96,10.0,9.04,,1017.6,16.2,16.8,10.2,,
2012,9,17,19,50,169,4.4,5.3,0.84,10.0,8.61,,1017.4,16.7,16.7,11.5,,
2012,9,17,20,50,168,4.4,5.4,0.87,10.0,7.32,,1017.3,17.0,16.6,12.4,,
2012,9,17,21,50,177,3.6,4.2,0.95,11.43,6.9,,1017.4,17.2,16.5,13.5,,
2012,9,17,22,50,196,3.4,4.0,0.88,12.12,6.45,,1017.3,17.2,16.3,13.5,,
2012,9,17,23,50,201,4.2,5.1,0.78,10.0,6.16,,1017.8,17.3,16.0,13.3,,
2012,9,18,0,50,207,5.3,6.1,0.64,10.81,5.86,,1018.1,17.7,15.9,13.1,,
2012,9,18,1,50,203,4.8,5.5,0.67,10.0,5.45,,1018.2,17.7,16.4,14.6,,
2012,9,18,2,50,191,5.0,5.9,0.63,11.43,4.89,,1017.9,17.9,17.0,16.0,,
2012,9,18,3,50,189,4.4,5.1,0.62,11.43,5.0,,1017.6,18.0,17.0,17.6,,
2012,9,18,4,50,196,5.3,6.3,0.67,10.0,5.29,,1017.6,18.2,17.0,17.5,,
2012,9,18,5,50,200,5.5,6.4,0.78,10.0,5.61,,1017.6,18.1,16.7,17.9,,
2012,9,18,6,50,209,6.6,7.8,0.86,10.0,5.32,,1017.4,18.1,16.6,17.5,,
2012,9,18,7,50,210,6.3,7.4,0.81,10.0,4.75,,1017.3,18.1,16.6,17.2,,
2012,9,18,8,50,206,6.5,7.6,0.91,11.43,5.11,,1017.3,18.1,16.4,16.7,,
2012,9,18,9,50,196,4.8,5.5,0.96,10.0,4.85,,1017.4,17.8,16.1,17.0,,
2012,9,18,10,50,179,5.0,6.1,0.97,11.43,5.07,,1017.4,17.7,15.9,17.5,,
2012,9,18,11,50,184,6.6,7.8,0.86,10.81,4.62,,1017.6,17.9,15.8,17.3,,
2012,9,18,12,50,178,6.8,8.3,0.89,4.0,4.03,,1017.8,18.0,15.8,16.8,,
2012,9,18,13,50,171,6.1,7.3,0.91,10.81,4.23,,1017.8,18.2,16.7,17.3,,
2012,9,18,14,50,168,6.8,8.0,0.81,10.81,4.22,,1017.4,18.4,17.2,17.4,,
2012,9,18,15,50,166,6.9,8.2,0.79,10.81,4.08,,1016.8,18.3,17.4,18.3,,
2012,9,18,16,50,167,7.5,8.6,0.84,10.0,4.08,,1016.0,18.5,17.4,18.4,,
2012,9,18,17,50,157,7.7,9.0,0.82,10.0,4.26,,1015.1,18.7,17.5,17.9,,
2012,9,18,18,50,157,8.1,9.9,0.87,10.0,4.19,,1014.8,18.7,17.6,18.3,,
2012,9,18,19,50,153,8.8,10.3,1.05,4.35,4.43,,1014.0,18.8,17.4,18.6,,
2012,9,18,20,50,154,9.5,11.4,1.18,4.35,4.48,,1013.5,18.9,17.2,18.4,,
2012,9,18,21,50,153,10.5,12.5,1.47,4.55,4.73,,1012.8,19.0,17.1,18.4,,
2012,9,18,22,50,159,11.7,14.0,1.66,5.26,4.68,,1012.2,19.5,16.8,18.9,,
2012,9,18,23,50,158,11.9,13.8,1.71,5.26,4.67,,1011.8,19.5,16.6,19.2,,
2012,9,19,0,50,162,12.3,15.2,1.94,6.25,4.76,,1011.3,19.7,16.6,19.4,,
2012,9,19,1,50,159,12.5,15.7,2.13,6.25,4.84,,1010.1,19.7,17.0,19.7,,
2012,9,19,2,50,163,12.9,16.2,2.36,6.67,5.03,,1009.4,20.0,17.2,20.0,,
2012,9,19,3,50,165,12.8,15.5,2.51,6.67,5.19,,1008.9,19.9,17.3,19.9,,
2012,9,19,4,50,166,13.5,16.1,2.57,6.25,5.37,,1008.1,20.0,17.4,20.0,,
2012,9,19,5,50,169,13.3,16.0,2.83,7.14,5.62,,1007.8,20.1,17.4,20.1,,
2012,9,19,6,50,169,13.5,16.4,3.01,7.14,5.81,,1006.8,20.0,17.1,20.0,,
2012,9,19,7,50,176,13.1,15.8,2.99,7.69,5.9,,1006.7,20.2,16.9,20.2,,
2012,9,19,8,50,181,13.1,15.7,2.77,7.69,5.94,,1006.7,20.0,16.7,20.0,,
2012,9,19,9,50,192,11.7,13.9,3.1,7.69,6.16,,1007.4,19.6,16.5,19.6,,
2012,9,19,10,50,202,9.7,11.3,2.72,8.33,6.08,,1008.3,18.8,16.5,18.8,,
2012,9,19,11,50,191,6.2,7.2,2.95,8.33,6.49,,1008.3,18.2,16.4,18.2,,
2012,9,19,12,50,218,7.7,8.9,2.57,8.33,6.51,,1009.0,18.2,16.1,18.2,,
2012,9,19,13,50,277,7.1,8.9,2.17,8.33,6.04,,1010.1,16.8,16.1,16.8,,
2012,9,19,14,50,256,5.4,6.6,2.07,7.69,5.93,,1011.3,16.9,16.0,16.9,,
2012,9,19,15,50,269,5.8,7.1,2.02,7.69,6.13,,1011.8,16.7,15.7,15.7,,
2012,9,19,16,50,280,7.3,8.8,1.82,7.69,5.89,,1012.7,16.6,16.1,15.7,,
2012,9,19,17,50,313,6.0,7.8,1.81,8.33,5.68,,1013.6,16.8,16.1,16.4,,
2012,9,19,18,50,345,4.3,5.1,1.9,8.33,6.0,,1014.7,16.9,16.2,15.6,,
2012,9,19,19,50,346,3.2,3.9,1.76,9.09,5.89,,1015.4,17.0,16.3,16.2,,
2012,9,19,20,50,343,2.8,3.5,1.71,7.69,6.29,,1016.3,17.0,16.5,15.6,,
2012,9,19,21,50,343,3.3,4.2,1.9,8.33,6.74,,1017.3,16.9,16.3,15.7,,
2012,9,19,22,50,339,3.3,4.1,2.11,9.09,7.13,,1018.1,16.5,16.2,15.5,,
2012,9,19,23,50,1,5.4,7.3,1.89,9.09,7.17,,1019.2,16.6,16.2,13.0,,
2012,9,20,0,50,4,6.7,8.5,1.92,9.09,7.3,,1020.1,16.7,16.1,10.3,,
2012,9,20,1,50,11,7.3,9.3,1.9,9.09,7.02,,1020.7,16.3,16.0,9.8,,
2012,9,20,2,50,8,8.7,9.9,1.6,9.09,5.71,,1021.3,15.8,16.0,8.1,,
2012,9,20,3,50,18,10.3,12.2,1.69,9.09,5.43,,1021.5,15.3,15.9,7.0,,
2012,9,20,4,50,24,9.9,12.4,1.74,10.0,5.13,,1021.8,14.6,15.9,7.8,,
2012,9,20,5,50,23,9.6,11.7,1.75,9.09,4.9,,1022.4,14.2,15.9,8.0,,
2012,9,20,6,50,31,9.9,11.6,1.8,4.76,4.82,,1022.3,14.0,15.9,6.0,,
2012,9,20,7,50,34,9.2,11.1,1.73,9.09,4.84,,1022.6,13.8,15.8,6.2,,
2012,9,20,8,50,40,9.4,11.0,1.61,9.09,4.93,,1023.1,13.8,15.8,5.5,,
2012,9,20,9,50,44,8.9,10.5,1.75,8.33,4.9,,1023.4,13.8,15.8,5.5,,
2012,9,20,10,50,40,8.0,9.4,1.6,8.33,4.8,,1023.9,13.5,15.8,5.5,,
2012,9,20,11,50,41,7.4,8.6,1.59,8.33,5.09,,1024.0,13.3,15.8,6.4,,
2012,9,20,12,50,36,7.5,9.0,1.52,8.33,5.04,,1024.1,13.2,15.8,6.6,,
2012,9,20,13,50,43,6.8,8.1,1.43,9.09,5.07,,1024.2,13.2,15.8,7.7,,
2012,9,20,14,50,42,6.6,8.0,1.41,8.33,5.05,,1023.9,13.0,15.7,8.7,,
2012,9,20,15,50,44,5.9,7.3,1.34,9.09,5.18,,1023.3,12.8,15.7,9.2,,
2012,9,20,16,50,30,5.7,7.2,1.16,7.69,5.1,,1023.0,12.8,16.0,10.2,,
2012,9,20,17,50,30,5.2,6.1,1.09,5.88,4.93,,1022.4,12.8,16.4,10.4,,
2012,9,20,18,50,38,5.2,6.6,1.08,5.26,4.83,,1022.1,12.8,16.6,10.3,,
2012,9,20,19,50,44,4.2,5.4,1.09,9.09,4.95,,1022.0,12.9,16.6,10.2,,
2012,9,20,20,50,49,4.1,5.6,1.09,8.33,5.22,,1021.7,13.0,16.4,10.5,,
2012,9,20,21,50,38,3.8,4.6,1.08,7.69,5.38,,1021.6,13.2,16.0,10.9,,
2012,9,20,22,50,34,3.4,4.3,1.06,8.33,5.48,,1021.7,13.3,15.9,11.1,,
2012,9,20,23,50,34,3.8,4.7,1.22,7.14,5.88,,1021.7,13.7,16.0,11.7,,
2012,9,21,0,50,46,3.3,4.8,1.21,9.09,5.85,,1021.6,14.0,16.0,12.1,,
2012,9,21,1,50,71,2.9,3.8,1.13,7.69,5.74,,1021.7,14.0,16.0,12.2,,
2012,9,21,2,50,83,2.6,3.5,1.15,7.14,5.8,,1021.4,13.9,16.0,11.8,,
2012,9,21,3,50,61,1.5,2.8,1.14,5.88,5.68,,1021.2,14.0,16.0,11.8,,
2012,9,21,4,50,84,2.2,3.2,1.06,5.88,5.51,,1020.8,14.0,15.9,11.6,,
2012,9,21,5,50,79,1.7,2.3,1.02,5.26,5.5,,1020.7,14.0,15.9,11.7,,
2012,9,21,6,50,24,1.9,3.2,1.0,12.12,5.75,,1020.5,14.0,15.8,11.7,,
2012,9,21,7,50,23,2.9,4.0,0.9,12.12,5.91,,1020.6,14.1,15.9,11.7,,
2012,9,21,8,50,9,4.5,5.4,0.97,12.12,6.02,,1020.5,13.8,15.9,12.4,,
2012,9,21,9,50,1,4.4,5.2,1.0,11.43,6.23,,1020.5,13.8,15.8,12.2,,
2012,9,21,10,50,25,4.0,4.8,1.05,12.12,6.5,,1020.8,14.0,15.9,11.8,,
2012,9,21,11,50,29,5.1,6.1,1.1,12.12,6.58,,1020.7,14.1,15.9,12.0,,
2012,9,21,12,50,31,4.9,5.7,1.11,12.12,6.44,,1020.8,14.1,15.9,12.6,,
2012,9,21,13,50,43,4.6,5.8,1.07,11.43,6.07,,1021.3,14.2,15.9,12.9,,
2012,9,21,14,50,37,4.3,5.2,1.12,8.33,6.16,,1021.2,14.2,15.9,13.4,,
2012,9,21,15,50,28,4.6,5.3,1.12,11.43,6.23,,1020.9,14.1,16.0,14.0,,
2012,9,21,16,50,26,6.1,7.1,1.15,12.12,5.94,,1020.1,14.3,16.0,14.3,,
2012,9,21,17,50,57,6.7,7.5,1.11,6.25,5.31,,1019.4,14.7,16.0,14.7,,
2012,9,21,18,50,57,6.5,7.6,1.09,11.43,4.88,,1019.0,14.7,15.9,14.7,,
2012,9,21,19,50,68,7.1,8.4,1.07,11.43,4.64,,1018.7,14.8,15.9,14.8,,
2012,9,21,20,50,71,7.0,8.0,0.96,10.81,4.71,,1018.2,15.0,15.8,15.0,,
2012,9,21,21,50,116,6.4,7.3,1.06,10.81,5.14,,1019.1,14.1,15.9,14.0,,
2012,9,21,22,50,71,4.7,6.0,0.98,10.81,5.01,,1018.9,11.7,15.8,11.7,,
2012,9,21,23,50,352,2.5,3.2,0.98,10.81,5.22,,1019.4,12.2,15.6,12.2,,
2012,9,22,0,50,42,4.9,5.8,0.99,12.12,5.68,,1018.4,13.8,15.8,13.8,,
2012,9,22,1,50,42,6.6,7.6,0.86,8.33,5.23,,1018.6,14.0,15.8,14.0,,
2012,9,22,2,50,30,6.1,7.1,1.03,7.69,5.29,,1018.0,14.5,15.9,14.5,,
2012,9,22,3,50,40,7.9,8.9,1.03,7.69,5.1,,1016.9,14.2,15.9,14.2,,
2012,9,22,4,50,52,7.9,9.3,1.15,7.69,5.02,,1015.9,14.2,15.9,14.2,,
2012,9,22,5,50,46,7.5,9.1,1.19,12.12,4.8,,1015.2,14.4,15.9,14.4,,
2012,9,22,6,50,35,7.7,9.1,1.18,11.43,4.67,,1014.5,14.6,16.0,14.6,,
2012,9,22,7,50,35,8.5,9.5,1.29,10.81,4.68,,1013.6,14.5,15.9,14.5,,
2012,9,22,8,50,38,8.0,9.1,1.18,10.0,4.54,,1013.5,14.8,15.8,14.8,,
2012,9,22,9,50,41,8.0,9.3,1.19,10.81,4.67,,1013.2,15.0,15.8,15.0,,
2012,9,22,10,50,49,6.8,7.6,1.26,10.0,5.12,,1013.3,15.2,15.7,15.2,,
2012,9,22,11,50,59,5.3,6.1,1.21,10.0,5.39,,1012.9,15.7,15.7,15.7,,
2012,9,22,12,50,32,3.1,3.6,1.23,12.12,5.58,,1013.1,16.1,15.7,16.1,,
2012,9,22,13,50,78,1.2,2.1,1.27,6.67,5.83,,1013.0,17.0,15.8,17.0,,
2012,9,22,14,50,136,6.8,8.3,1.37,7.14,5.7,,1012.3,17.6,15.9,17.6,,
2012,9,22,15,50,141,7.1,8.4,1.72,6.25,5.45,,1011.8,17.5,16.0,17.5,,
2012,9,22,16,50,173,4.5,5.1,1.65,6.25,5.42,,1011.5,17.4,16.2,17.4,,
2012,9,22,17,50,276,3.8,4.6,1.49,5.88,5.57,,1011.0,16.4,16.4,16.4,,
2012,9,22,18,50,280,4.1,5.4,1.33,10.81,5.92,,1011.1,15.5,16.5,15.5,,
2012,9,22,19,50,255,5.5,7.0,1.25,10.81,6.15,,1011.1,15.3,16.5,15.3,,
2012,9,22,20,50,256,5.8,7.0,1.32,10.81,6.17,,1011.0,14.8,16.2,14.8,,
2012,9,22,21,50,227,4.6,5.9,1.4,10.0,6.85,,1011.2,14.5,16.0,14.5,,
2012,9,22,22,50,205,4.5,5.6,1.62,10.0,7.47,,1011.1,14.7,15.8,14.7,,
2012,9,22,23,50,225,5.4,7.1,1.56,10.81,7.34,,1011.9,14.9,15.7,14.9,,
2012,9,23,0,50,201,5.9,7.6,1.79,10.0,7.57,,1011.8,15.1,15.6,15.1,,
2012,9,23,1,50,190,6.2,7.6,1.77,10.81,7.24,,1011.4,15.7,15.5,15.7,,
2012,9,23,2,50,177,6.5,7.7,2.01,10.0,7.45,,1011.0,16.1,15.5,16.1,,
2012,9,23,3,50,193,5.2,6.1,1.85,10.81,6.81,,1010.9,16.6,15.4,16.6,,
2012,9,23,4,50,202,5.5,6.3,1.77,10.81,6.6,,1010.7,16.7,15.4,16.7,,
2012,9,23,5,50,186,4.1,4.6,1.68,12.12,6.59,,1010.1,16.6,15.5,16.6,,
2012,9,23,6,50,173,5.2,5.8,1.52,10.81,6.43,,1009.5,16.9,15.6,16.9,,
2012,9,23,7,50,173,7.2,8.6,1.62,10.81,6.38,,1008.7,17.3,15.7,17.3,,
2012,9,23,8,50,191,8.4,9.6,1.67,10.81,6.11,,1008.6,17.8,15.7,17.8,,
2012,9,23,9,50,185,7.0,8.0,1.76,11.43,6.21,,1008.3,17.8,15.7,17.8,,
2012,9,23,10,50,230,6.9,7.9,1.8,11.43,6.05,,1009.4,17.5,15.7,17.5,,
2012,9,23,11,50,243,6.2,7.6,1.93,10.81,7.02,,1010.2,16.7,15.7,16.7,,
2012,9,23,12,50,252,5.3,6.5,1.97,11.43,7.4,,1010.7,16.3,15.6,16.3,,
2012,9,23,13,50,269,6.6,7.8,1.93,10.81,7.27,,1011.2,16.4,15.6,16.4,,
2012,9,23,14,50,284,6.0,7.3,1.92,10.81,7.39,,1011.7,16.4,15.6,16.4,,
2012,9,23,15,50,281,4.8,6.0,1.96,12.12,7.48,,1012.5,16.3,15.6,16.3,,
2012,9,23,16,50,271,4.6,5.7,1.71,10.81,6.56,,1012.7,16.5,15.6,16.2,,
2012,9,23,17,50,261,4.8,5.7,1.72,11.43,6.82,,1012.6,16.3,15.7,16.3,,
2012,9,23,18,50,252,3.9,4.6,1.55,10.81,6.44,,1012.8,16.5,15.8,16.5,,
2012,9,23,19,50,264,5.0,5.9,1.74,10.81,7.22,,1012.9,16.8,15.8,14.0,,
2012,9,23,20,50,270,4.3,5.2,1.59,10.81,6.79,,1013.4,16.9,15.8,14.3,,
2012,9,23,21,50,258,3.1,3.9,1.55,10.0,6.91,,1014.1,16.6,15.7,15.6,,
2012,9,23,22,50,274,2.4,3.1,1.54,10.81,6.91,,1014.5,16.2,15.6,15.6,,
2012,9,23,23,50,275,3.6,4.8,1.61,10.0,7.23,,1015.1,16.7,15.6,14.1,,
2012,9,24,0,50,288,5.6,6.7,1.55,10.0,7.05,,1015.6,16.8,15.6,12.3,,
2012,9,24,1,50,296,6.6,8.0,1.58,10.0,6.8,,1016.3,16.8,15.7,11.6,,
2012,9,24,2,50,303,6.4,7.5,1.44,10.81,6.38,,1016.9,16.4,15.7,11.7,,
2012,9,24,3,50,303,6.5,7.5,1.55,12.12,6.47,,1016.9,16.0,15.6,11.7,,
2012,9,24,4,50,306,5.2,6.3,1.51,11.43,6.37,,1017.1,15.7,15.6,12.3,,
2012,9,24,5,50,305,4.6,5.6,1.26,11.43,6.08,,1017.3,15.5,15.5,12.4,,
2012,9,24,6,50,307,3.8,4.7,1.28,10.0,6.29,,1017.1,15.4,15.5,12.8,,
2012,9,24,7,50,344,3.3,4.3,1.13,10.0,6.36,,1017.0,15.2,15.4,12.8,,
2012,9,24,8,50,10,3.8,4.5,1.11,11.43,6.38,,1017.2,15.3,15.4,11.2,,
2012,9,24,9,50,30,4.9,5.6,1.09,10.81,6.69,,1017.2,14.8,15.4,11.1,,
2012,9,24,10,50,39,5.3,6.0,1.22,10.0,6.92,,1017.5,14.7,15.4,11.8,,
2012,9,24,11,50,48,5.6,7.0,1.26,10.0,6.75,,1017.8,15.0,15.4,10.5,,
2012,9,24,12,50,53,5.8,6.9,1.19,10.0,6.36,,1018.2,14.8,15.4,11.2,,
2012,9,24,13,50,52,6.3,7.4,1.4,9.09,6.26,,1018.3,14.8,15.4,11.0,,
2012,9,24,14,50,63,7.3,8.5,1.53,9.09,6.22,,1017.9,14.7,15.4,12.2,,
2012,9,24,15,50,63,6.4,7.5,1.53,10.0,6.04,,1017.9,15.0,15.5,13.2,,
2012,9,24,16,50,100,4.0,5.1,1.37,10.0,6.12,,1017.7,15.6,15.6,10.3,,
2012,9,24,17,50,86,3.7,5.1,1.27,10.0,5.85,,1017.2,15.2,15.7,10.9,,
2012,9,24,18,50,110,4.1,6.2,1.22,10.0,6.36,,1016.6,15.2,15.8,9.7,,
2012,9,24,19,50,264,3.5,4.8,1.17,10.0,6.39,,1016.5,15.6,16.2,10.5,,
2012,9,24,20,50,14,6.8,8.2,0.98,10.81,5.77,,1016.9,14.2,16.1,11.7,,
2012,9,24,21,50,47,1.4,2.8,1.07,10.81,5.87,,1017.1,14.6,16.0,10.7,,
2012,9,24,22,50,298,0.7,1.7,1.01,10.0,6.04,,1017.1,14.3,15.9,9.8,,
2012,9,24,23,50,231,1.9,2.7,1.07,10.0,6.27,,1017.6,14.4,15.7,10.6,,
2012,9,25,0,50,219,1.3,1.8,1.1,9.09,6.76,,1017.9,14.4,15.7,11.0,,
2012,9,25,1,50,196,1.9,2.4,0.99,9.09,6.86,,1018.1,14.6,15.6,11.0,,
